gene	conMean	treatMean	logFC	pValue	fdr
ARHGAP33	0.830315384615385	1.79342301980198	1.11098448611856	1.07000173719044e-11	3.45415243335088e-11
TOP2A	10.4123743589744	31.1562621287129	1.58122307373184	1.77885093641493e-18	1.72273242473041e-17
CILP	6.39590512820513	1.03129405940594	-2.63269278304276	5.84605326343434e-19	6.09713375615876e-18
CCDC88B	3.39153333333333	9.22107103960396	1.44299665906661	0.000598919992632702	0.00087237495793501
DNMT3B	0.488764102564103	1.70605940594059	1.80345764801596	1.2896332836992e-19	1.77816385811746e-18
IRAG1	7.95552564102564	2.91965074257426	-1.44616145619782	3.66578886101777e-10	1.00239302132368e-09
ADAM8	1.93399487179487	4.07463762376238	1.07508779020136	0.000224151156267902	0.000344050878535733
DNAI4	2.12747179487179	0.479637871287129	-2.14912252459486	2.58054951712087e-19	3.04243048141714e-18
ARHGEF6	4.45345897435897	2.03022772277228	-1.13328474588226	1.70251835873854e-17	1.34465891731437e-16
MGAT5	11.5158282051282	25.7076826732673	1.158581397638	3.82244083862391e-13	1.5168564010832e-12
SPINK5	3.12274102564103	1.03597376237624	-1.59182546408028	1.34433170811339e-09	3.42825656598822e-09
MYOCD	3.38112307692308	0.532665841584158	-2.6661998601542	1.02770939503899e-18	1.03215011464718e-17
APOBR	42.2314282051282	12.8855844059406	-1.71255906789545	6.45385577296077e-17	4.50661946034643e-16
COLEC12	3.0203641025641	0.882745792079208	-1.77465253181239	3.55723987408059e-19	4.04729319939099e-18
WNT5A	1.38751538461538	3.83172178217822	1.46548904411392	5.64091100401869e-12	1.88455076048017e-11
NAA15	3.59315384615385	7.33802202970297	1.03014052798493	6.67226656867624e-17	4.59990580815095e-16
PPP1R16B	4.05141794871795	1.27495346534653	-1.66798233172879	1.36674797510929e-20	2.48608285681996e-19
RTN1	1.47338717948718	0.473453217821782	-1.63784281000134	3.13902752174021e-18	2.85318311612923e-17
WDR72	0.270694871794872	2.23893737623762	3.04807471448488	9.47778010155627e-09	2.24461317372619e-08
PDCD11	5.33247692307692	11.3014103960396	1.08362510740793	6.25788888276905e-18	5.27543275246904e-17
GFRA1	2.45100256410256	0.331653712871287	-2.88562241138886	2.54130048159024e-22	1.11748537393171e-20
EPHA10	5.13733333333333	2.2109047029703	-1.21638284353019	1.26601880607547e-16	8.20642469117446e-16
MET	6.68228974358974	28.3463487623762	2.08474847212209	1.92695690577308e-23	2.0901059237952e-21
CPXM2	9.31933846153846	1.97956113861386	-2.23504692240221	9.98357123851256e-13	3.76001629746758e-12
LEPR	1.30873076923077	0.575571782178218	-1.18510056828344	2.16861120617665e-14	1.01391089321097e-13
WDR3	2.5337641025641	5.51187945544554	1.12126212316569	2.05735697343877e-19	2.51678180134201e-18
CLIP4	1.79475384615385	0.547105445544554	-1.713895168707	2.30836246425512e-17	1.75503796530379e-16
CCDC80	11.6190820512821	3.54180099009901	-1.71394103918351	9.60407250079144e-16	5.46357551006562e-15
PHLPP2	8.69394871794872	1.60402128712871	-2.43831829770085	8.83244817177241e-22	2.93273330111708e-20
CP	1.93962820512821	0.422968564356436	-2.19715778873525	2.4791659097855e-20	4.11592136247042e-19
CASD1	8.9417358974359	4.03396163366337	-1.14835757237332	2.37408638210589e-19	2.81944419247174e-18
ZZEF1	13.8143948717949	4.53768712871287	-1.60614332302355	5.78090438814442e-21	1.27101776209608e-19
STON1	1.85159743589744	0.667340099009901	-1.47227636992753	3.19748366853898e-08	7.18550542639906e-08
CLSPN	0.558033333333333	1.55221262376238	1.47590298589454	9.29947244222205e-17	6.20091871454724e-16
STRIP2	0.257984615384615	1.49797772277228	2.53765922899751	2.2070581624357e-21	5.69981528616331e-20
SLC4A4	33.0051615384615	1.35873292079208	-4.60235785325559	1.34843609070058e-24	4.56979112680527e-22
SYNPO2	26.9662461538462	2.54706163366337	-3.40424892925421	1.28287949530767e-17	1.03328957369583e-16
NAA16	1.55328205128205	3.40094975247525	1.13061786706846	9.96128917231754e-15	4.95627445974331e-14
MASTL	1.73872051282051	3.84472772277228	1.14485538441086	1.54388189494103e-19	1.99356812941989e-18
SCUBE3	0.277433333333333	0.698019306930693	1.33112580492601	9.71076645201298e-05	0.00015705185902013
KIF20B	1.74225641025641	3.9466900990099	1.17968627778487	1.87648993304839e-13	7.67097769112998e-13
MEIS1	2.18709743589744	0.698843564356436	-1.64597604377116	1.07053515381851e-14	5.26226026555672e-14
INHBA	0.125625641025641	5.25850940594059	5.38745104345882	1.36686308640426e-24	4.56979112680527e-22
LOXL4	1.59761025641026	0.510746287128713	-1.64523678336843	3.22561005978915e-13	1.28629107041102e-12
NOM1	2.31595128205128	4.85330618811881	1.06736297516779	9.47093286332106e-22	3.02141328796537e-20
IL16	2.00674871794872	0.611112376237624	-1.71535037204119	1.75886571839378e-20	3.04439859412861e-19
PLCG1	4.77480512820513	10.938776980198	1.19593768587714	1.20136902118656e-15	6.71694771259288e-15
ADAMTSL4	2.36114615384615	1.0689202970297	-1.14333306252159	4.0903731256835e-13	1.61138912239396e-12
ITIH5	4.98840256410256	1.4206995049505	-1.81197645588278	2.47637367565512e-18	2.31555170706372e-17
SLCO2A1	20.7431846153846	5.14117945544554	-2.01246612608767	1.17472200376216e-21	3.53939388911303e-20
LGR4	26.1827974358974	12.0837022277228	-1.11555670863668	2.34594108365233e-19	2.80650451698702e-18
UTP4	5.25739743589744	13.3240485148515	1.34161180671985	2.57494150397137e-23	2.2049630668218e-21
KIFC3	0.858425641025641	1.99284554455446	1.2150648235634	4.02669809369707e-12	1.36773231700316e-11
WDR35	0.947482051282051	2.13179331683168	1.16989705284151	2.75254295566319e-11	8.56288219668071e-11
ZNF761	1.92666666666667	3.97478341584158	1.04476925873077	8.79986598544271e-17	5.91628786710794e-16
CBX8	1.28042307692308	4.57371658415842	1.83674638642516	1.29604146752395e-23	1.62204574435497e-21
GPSM2	1.18861025641026	3.69284356435644	1.63545641362354	5.14988565954593e-18	4.48067591876002e-17
TIMELESS	4.52894871794872	10.1611388613861	1.16581399985277	1.2985775136126e-18	1.28047613008952e-17
ANPEP	377.014584615385	25.2109628712871	-3.9024972099069	2.26327689790421e-21	5.75367423889086e-20
UGT2B15	17.8509974358974	1.9880797029703	-3.16655718657769	6.96771691019252e-12	2.30416166928521e-11
CD22	2.58362820512821	0.519410396039604	-2.31445168006456	1.30797180536511e-14	6.3524481412807e-14
KIF18B	1.54531025641026	5.85556485148515	1.92191182437455	1.77185682699825e-22	8.73579108341258e-21
DGKH	1.00724615384615	2.32683292079208	1.20795132455515	5.69923250537603e-07	1.13081113246912e-06
SI	22.3708102564103	2.39011188118812	-3.22646745334818	1.69717282010675e-18	1.65347316066688e-17
ENPP2	7.12554358974359	2.70498267326733	-1.39738072501131	3.95785260785103e-19	4.41056588559837e-18
SCARA5	22.6025717948718	0.897555693069307	-4.65434166581599	5.886210206787e-25	4.56979112680527e-22
PROX1	1.26398717948718	5.37685668316832	2.08878118751248	1.14671029233568e-13	4.82092414891512e-13
DDR2	7.31057179487179	2.18447722772277	-1.74269618432951	5.35276331551474e-15	2.79132881869951e-14
THRB	3.10928461538462	0.726202722772277	-2.09813843867219	3.15898278394248e-19	3.64515247480455e-18
DZIP1	1.121	0.516058910891089	-1.11917860660856	1.2114076974913e-10	3.48842535189088e-10
FOXN3	8.10941025641026	3.82787178217822	-1.08305449428595	1.6391842373973e-19	2.08355683925422e-18
B4GALNT4	0.467115384615385	3.15578465346535	2.75614789440523	0.00357450875890179	0.0047826692029056
ZNF117	0.510584615384615	1.19441831683168	1.22608622186822	9.89354522783688e-07	1.91402005219691e-06
CCDC18	0.475610256410256	1.04058143564356	1.12953814257415	2.35204714538359e-10	6.6092931011038e-10
SPARCL1	87.8888179487179	20.999777970297	-2.06530554923801	4.53870704407842e-18	3.97014858102989e-17
TUSC3	2.98717692307692	1.2915896039604	-1.20963495360674	3.28572027324033e-10	9.0149525877943e-10
TSHZ1	7.28331794871795	3.42018168316832	-1.09052286205583	3.77456287657361e-19	4.26473180568421e-18
DNMT1	3.86883076923077	8.16007277227723	1.07668439468535	9.43913726842289e-18	7.67873816786202e-17
TARBP2	4.62857948717949	9.27762153465346	1.00318549725909	5.45400149614291e-18	4.69505843080662e-17
ADA2	8.60325128205128	3.47509183168317	-1.30783087378817	8.98545622788817e-15	4.52611061386194e-14
ADAMTSL2	0.805058974358974	2.46024752475248	1.61163709556142	1.00595025464875e-10	2.91743505225226e-10
MACC1	1.53098717948718	8.82588663366337	2.52727901463565	1.37521485626181e-20	2.48608285681996e-19
PCDHB14	0.783905128205128	1.72047821782178	1.13405865845107	3.67007272805386e-08	8.15738842697217e-08
FZD3	0.460884615384615	1.42688069306931	1.63038719509563	1.59573532951217e-13	6.55621560887955e-13
ITGA11	0.83165641025641	3.04608217821782	1.87289534095539	4.95628968859511e-10	1.33287327658583e-09
DNA2	0.982794871794872	2.95114554455446	1.58631283846141	3.86514531503286e-19	4.33695960521273e-18
LZTS3	1.77456153846154	9.20207945544554	2.37449730823846	2.87142538645457e-20	4.62555356808078e-19
BRIP1	0.524266666666667	1.27110173267327	1.27770677504372	1.52521789628731e-14	7.29861622723369e-14
INPP5D	3.92992051282051	8.87860816831683	1.1758334013963	7.09674451437369e-12	2.3326067323002e-11
NEDD4L	4.30210769230769	2.0230646039604	-1.08850124817018	9.4320507471984e-20	1.33443013614711e-18
ENOX2	2.84635641025641	5.77742252475247	1.02130968614939	3.6883189929563e-16	2.23081598570257e-15
ENC1	5.21681794871795	24.3430655940594	2.22226886870307	1.40436113300715e-24	4.56979112680527e-22
LAMC2	15.1732974358974	31.7455150990099	1.06501814335795	4.56165950449963e-11	1.37952044866559e-10
TRPM4	39.1859641025641	19.3462225247525	-1.01828509414223	1.59707703581972e-14	7.59779045987919e-14
MYBBP1A	7.06791794871795	15.641975	1.1460654860132	6.55103636672743e-18	5.46591598393104e-17
C20orf194	2.00410512820513	0.644237871287129	-1.6372928125276	2.44113086265487e-16	1.50443936118919e-15
ARNTL2	0.760705128205128	4.25608514851485	2.4841177781617	2.31753609628133e-23	2.2049630668218e-21
ZNF749	0.564279487179487	1.27239554455446	1.17306541477026	3.04829784751973e-19	3.542557569939e-18
WDR62	0.506274358974359	1.95447599009901	1.94879053809252	1.57743397115617e-22	8.27898410022932e-21
MIER3	21.5321076923077	6.39592722772277	-1.75126411692029	3.55418160009319e-21	8.50390215198768e-20
FADS2	1.36644358974359	5.26965891089109	1.94728368061014	5.87607466051483e-07	1.16164926763762e-06
RGL2	5.96539487179487	11.9350866336634	1.00051949502876	3.36216812719713e-17	2.50928786373841e-16
PUS7	2.46892307692308	9.10488193069307	1.8827584210891	4.52698300935559e-23	3.06408856434743e-21
OLFM1	2.58999743589744	0.774237376237624	-1.74210280924814	3.94292185122295e-20	6.16839793455744e-19
IQGAP3	2.86904871794872	12.0770049504951	2.07361834520671	4.70818771411714e-23	3.06408856434743e-21
RPS6KA6	1.9891	0.99252896039604	-1.00293470453626	1.89940689837008e-12	6.85218408791157e-12
SHROOM4	0.690725641025641	3.29117747524752	2.25241913994319	4.22807969115089e-17	3.0847917746648e-16
CIT	0.583471794871795	1.28918168316832	1.14372077308853	9.09631103786561e-17	6.09041072370673e-16
ITGB3	2.22943333333333	0.902584653465347	-1.30454290553053	1.71612836913015e-07	3.57966776483943e-07
MAN1A1	29.9937794871795	12.1435304455446	-1.30447541408146	2.54094965922015e-20	4.17588393490019e-19
NUP155	2.73147435897436	6.22096584158416	1.18745870448274	3.73644664660835e-21	8.81043288990114e-20
SRPK1	7.12071538461538	15.1258264851485	1.08691988001403	3.86672564958334e-17	2.84667992392402e-16
TEX10	2.40217948717949	5.41423415841584	1.17241333250189	4.58353247027116e-22	1.73428077421655e-20
CYP4F12	10.9507153846154	5.09662004950495	-1.10341241063125	8.25055066365181e-13	3.15850492464976e-12
KLHL6	1.64929743589744	0.611053712871287	-1.43248049268403	1.06200642781968e-12	3.99049528420928e-12
PIWIL1	0.0469128205128205	1.8659	5.31374561727117	5.79430830044222e-16	3.40879421493985e-15
ADAMDEC1	124.659351282051	11.3074851485149	-3.46264110398612	5.41126265080385e-22	2.00093734837679e-20
RANBP17	0.192097435897436	0.609330198019802	1.66538597903835	5.08272383469329e-13	1.97837121508277e-12
CEL	0.288933333333333	21.6695878712871	6.22879125248461	1.0130518659757e-15	5.72303953452244e-15
SEMA6A	10.4643205128205	2.34949455445545	-2.15505630604306	5.72756270448429e-23	3.58413250776767e-21
PDE2A	2.64755641025641	0.460559158415842	-2.52320303714748	2.62443198390741e-22	1.12367127310983e-20
APBA1	1.13311025641026	0.449690099009901	-1.33328522317608	9.5069231356685e-17	6.28770891940352e-16
TP73	0.160412820512821	0.872346534653465	2.44311190171864	1.5889142311694e-14	7.58112449886397e-14
ZNF572	0.581346153846154	1.32906534653465	1.19294268404427	2.77502177832421e-10	7.69158506530407e-10
KCND3	1.47337435897436	0.709180198019802	-1.05489988236932	1.50645930531475e-09	3.82372744110312e-09
CPQ	11.7154307692308	5.55766485148515	-1.07585925996368	2.11854984663372e-16	1.31560328262331e-15
HK2	64.9177128205128	28.8272433168317	-1.17117928996938	1.58825279759837e-12	5.76805201270658e-12
KIF4A	3.11102307692308	9.03534133663366	1.53819000765001	2.44045749887755e-21	6.10865284719042e-20
GPR162	1.04631794871795	0.474270297029703	-1.14153989345037	5.46980718268825e-16	3.24794754972036e-15
MCM10	0.791274358974359	2.98539752475248	1.91567313538003	6.93752686437827e-22	2.35153254340488e-20
HROB	0.922720512820513	2.87411559405941	1.63915245228877	4.19109288798272e-22	1.66314832408485e-20
COL28A1	1.27853333333333	0.57194801980198	-1.16053383234305	2.22807158827404e-12	7.96719225081728e-12
JAG2	1.9137	8.13166930693069	2.08718686150639	8.32161804411051e-19	8.40948606072534e-18
FGFR1	4.37023846153846	2.05136212871287	-1.09112980786522	1.53111802019002e-09	3.87422864517755e-09
CEP83	1.07106666666667	2.30865222772277	1.10800258292578	8.72340854204417e-16	5.03297365173967e-15
ZC3H12C	3.06243333333333	1.25714504950495	-1.28452732052583	4.53869513370086e-18	3.97014858102989e-17
RASGRP2	1.66850512820513	0.587859405940594	-1.5050130581517	5.97108213018848e-17	4.18747871802442e-16
CD180	1.86062564102564	0.592069801980198	-1.65194863619442	7.09171125754968e-17	4.84798916640056e-16
SLC12A2	19.389	60.0174643564356	1.63014397117549	2.20678168702862e-17	1.70162739563771e-16
EBF1	1.23993333333333	0.503461881188119	-1.3003080981477	2.65607619253219e-15	1.44529630944812e-14
MYOM1	2.68874102564103	0.325374752475247	-3.04675659006337	1.85052581126694e-21	5.10306016090053e-20
RTL5	1.48237179487179	0.508560643564356	-1.54341561220747	8.81533086774979e-18	7.20730820192407e-17
