gene	conMean	treatMean	logFC	pValue	fdr
SLC4A11	0.129771794871795	2.56736153846154	4.30623771067269	4.86268536928254e-16	1.01569340650889e-14
ABCB11	1.6200641025641	0.0288	-5.81383827678598	3.93404113993834e-13	3.63192416841821e-12
VARS1	13.4426820512821	33.4923205128205	1.31700932667435	1.69195630826192e-18	8.07788283173048e-17
CEP250	1.84189487179487	4.23246666666667	1.20030798568632	6.93674786727413e-08	2.16255703101027e-07
ITGA8	2.26592051282051	0.630471794871795	-1.8455935172176	2.60653125777888e-18	1.14618782414434e-16
TICRR	0.555123076923077	1.94498205128205	1.80887726829018	4.46045029491408e-15	6.90130781740873e-14
PTK2B	16.3910256410256	6.92974871794872	-1.24203118713985	1.73085737089088e-14	2.19110808087777e-13
CPED1	4.89846666666667	1.17524615384615	-2.05936726386372	2.33181554571666e-13	2.26538591679799e-12
MCM4	9.6740641025641	27.1127692307692	1.48677847142629	1.45346792990028e-13	1.46309934389359e-12
CLCA4	302.178630769231	5.76171025641026	-5.71276071811326	1.31009644128604e-13	1.33486045938352e-12
POLR1A	3.75123076923077	7.56688717948718	1.01233591721206	1.01653193654643e-12	8.20591722690379e-12
ROR1	1.22708717948718	0.482692307692308	-1.34606200925688	3.86529604736067e-09	1.4814013062247e-08
NLGN3	0.716607692307692	0.296776923076923	-1.27180461546153	5.25075030028542e-09	1.97612697112093e-08
PCSK5	5.80751025641026	0.837530769230769	-2.79370569860388	3.30675499986044e-21	6.13954178307422e-19
KCNQ1	16.0653794871795	36.0312615384615	1.16529410503897	9.57113638135421e-09	3.46927741718935e-08
LZTS1	0.340428205128205	1.21625897435897	1.83702797306575	9.83871929371069e-11	5.28633438578475e-10
ADAM12	0.145871794871795	2.43372564102564	4.06039367702275	1.58214264888878e-17	5.08415455056375e-16
E2F7	0.382274358974359	1.42265641025641	1.89590693474075	1.51712198411328e-14	1.95008525804099e-13
EEF1A2	1.09419743589744	0.269761538461538	-2.02011650579792	2.21218755136597e-10	1.10675610728519e-09
PLEKHH2	0.740907692307692	0.344264102564103	-1.1057780575678	2.75465893832711e-08	9.2060701718892e-08
NEXN	7.90279230769231	2.66987948717949	-1.56558787025503	5.48080225249105e-05	0.00011155201661282
SLC9A3	40.7443974358974	3.00973333333333	-3.75889412207545	4.72146451638329e-11	2.70190657769742e-10
ADAMTS4	0.962515384615385	2.38038205128205	1.30631163896499	8.48741770537915e-08	2.60707260766334e-07
CLCN2	8.16322564102564	3.40088461538462	-1.26322927625193	2.94869073207666e-11	1.77239647960435e-10
SLC39A10	1.60777179487179	5.41245897435897	1.75122153775606	7.3483444441343e-23	2.45581671322968e-20
ARHGAP39	2.44201282051282	6.07580512820513	1.3150048239691	1.99434068213805e-19	1.33301731194107e-17
PPARGC1A	4.06612820512821	0.852235897435897	-2.25433097775544	2.7409324776621e-20	2.41057798430177e-18
WNT9A	1.70237435897436	0.694458974358974	-1.2935869527228	4.60645275303145e-08	1.47177486621712e-07
ZNF7	1.05181794871795	2.1586	1.03721090813297	2.33181554571666e-13	2.26538591679799e-12
ATG9B	0.0644923076923077	0.961476923076923	3.89805323234934	4.00947596933291e-13	3.68122766195346e-12
SLCO1B3	0.0123692307692308	1.2871	6.70122455323223	3.64966696705535e-11	2.17031797222402e-10
NOD2	0.343364102564103	0.802697435897436	1.22511707028857	4.11470540265276e-06	9.82238961118966e-06
FGFR2	9.75625897435897	2.23637692307692	-2.12516469101565	6.76105101475498e-15	9.41476353804631e-14
POP1	1.27247179487179	4.26859230769231	1.74612669925779	1.21526707315104e-15	2.18356051530687e-14
PSD	7.90937692307692	1.25533846153846	-2.6554876551768	3.4878579857146e-06	8.39799811834164e-06
MYO1A	62.2413538461538	18.1671230769231	-1.77654346726166	1.51712198411328e-14	1.95008525804099e-13
NCAPG	1.92264358974359	4.63611538461538	1.26982512516993	7.19945533154046e-09	2.65569312560797e-08
PASK	0.899115384615385	2.02453076923077	1.17100939394001	7.49036894405014e-12	4.96682797837610e-11
MCM7	24.8746282051282	68.7803102564103	1.46732066142002	2.7409324776621e-20	2.41057798430177e-18
ZDHHC8	4.2248	8.85994102564103	1.06841404929009	3.91549003353783e-11	2.31193775478506e-10
RTKN2	0.454141025641026	0.915841025641026	1.01195682175389	5.06668286570543e-06	1.19582303228726e-05
IQGAP2	17.6028256410256	6.01801282051282	-1.5484479465235	1.0166503686381e-14	1.35905821279541e-13
EPHA4	2.02645897435897	0.858053846153846	-1.23982087803565	8.50237547583077e-10	3.65230576352525e-09
EVPL	5.65484102564103	20.7120461538462	1.87291171373495	1.57615227849792e-16	3.87316243730886e-15
HSPA2	12.9976615384615	3.32342564102564	-1.96750910530703	7.01797642092484e-14	7.66473111069635e-13
KCNG1	0.910533333333333	0.376184615384615	-1.27527098422555	2.25960648802121e-07	6.50663252370631e-07
ARHGAP33	0.830315384615385	1.74872564102564	1.07457262660611	6.48278860950318e-08	2.0324089618161e-07
TOP2A	10.4123743589744	32.3858179487179	1.63706309440367	6.52643664096389e-13	5.59265416771829e-12
CILP	6.39590512820513	1.35442051282051	-2.23947281092265	4.05953914545704e-12	2.87436013222827e-11
DNER	0.918284615384615	0.130666666666667	-2.81305022176718	1.32792617016793e-11	8.50178019291422e-11
CCDC88B	3.39153333333333	7.59517179487179	1.16314492509621	0.0187694315351928	0.026136433412756
DNMT3B	0.488764102564103	1.66606666666667	1.76923589548109	4.59230331088079e-08	1.47006491043713e-07
IRAG1	7.95552564102564	3.38325641025641	-1.23354473583792	4.75836577448437e-05	9.81633235699183e-05
ADAM8	1.93399487179487	3.94224102564103	1.02743201501237	0.0085771615845986	0.0126165818731199
DNAI4	2.12747179487179	0.421692307692308	-2.33487739537004	8.88167843394037e-15	1.19687779541245e-13
ARHGEF6	4.45345897435897	2.0970641025641	-1.08655534180561	2.97044543093858e-12	2.16751716816523e-11
MGAT5	11.5158282051282	24.2234230769231	1.07278457871527	3.03459126967475e-08	9.96228293050394e-08
SPINK5	3.12274102564103	1.15633846153846	-1.4332491910285	5.70077338589591e-06	1.33604380474503e-05
MYOCD	3.38112307692308	0.72755641025641	-2.21637151782716	3.26008503672968e-10	1.55645774182151e-09
APOBR	42.2314282051282	13.9473769230769	-1.59832321724414	6.83516348682049e-11	3.79453760348074e-10
COLEC12	3.0203641025641	1.09534871794872	-1.46333223286489	2.1644014324534e-12	1.60742879716873e-11
WNT5A	1.38751538461538	3.20966923076923	1.20992086153039	4.24068480787907e-07	1.17127013453982e-06
WASL	40.5137794871795	19.2227384615385	-1.07559880242673	3.96538711238819e-18	1.54096787553504e-16
CAND2	0.894061538461538	0.268866666666667	-1.7334832308354	1.08754525350063e-09	4.58911141060493e-09
PPP1R16B	4.05141794871795	1.2050358974359	-1.74935079842185	3.36459859540411e-15	5.35451833611454e-14
RTN1	1.47338717948718	0.485315384615385	-1.60214209462094	1.51712198411328e-14	1.95008525804099e-13
WDR72	0.270694871794872	2.01601282051282	2.89676535180767	1.04987750705613e-06	2.71500143441583e-06
PDCD11	5.33247692307692	11.3322128205128	1.08755187883506	7.49036894405014e-12	4.96682797837610e-11
GFRA1	2.45100256410256	0.301161538461538	-3.02476255412021	2.10375753091121e-18	9.5010238760882e-17
MET	6.68228974358974	26.6732615384615	1.99697980045681	1.46966888882686e-22	4.09302785538281e-20
CPXM2	9.31933846153846	2.66910512820513	-1.80387141788272	4.59014724848812e-06	1.0879625605991e-05
LEPR	1.30873076923077	0.504897435897436	-1.37410608219504	2.68068745236891e-11	1.62298142496683e-10
AMPD1	1.86351282051282	0.154676923076923	-3.59069486848541	6.69771074881821e-13	5.71014013330369e-12
ABCA8	3.61986666666667	0.18975641025641	-4.25371603041005	7.12789411081028e-21	9.92559254930332e-19
WDR3	2.5337641025641	6.05223333333333	1.25618539567957	1.01294201265252e-13	1.07128234376099e-12
CLIP4	1.79475384615385	0.618520512820513	-1.53689264216638	1.57025889670088e-12	1.23768991339017e-11
CCDC80	11.6190820512821	3.90565128205128	-1.57286104684766	1.91026273138234e-09	7.72893226183993e-09
PHLPP2	8.69394871794872	1.61485897435897	-2.42860340591624	2.21241959238671e-12	1.63581997295495e-11
CP	1.93962820512821	0.244292307692308	-2.9890997963022	2.56995329099827e-13	2.48230748512029e-12
CASD1	8.9417358974359	3.91699743589744	-1.19080675126989	2.24756952568032e-14	2.70193430029627e-13
ZZEF1	13.8143948717949	4.23859230769231	-1.70451525603389	1.85916568158487e-16	4.37558570975819e-15
STON1	1.85159743589744	0.648279487179487	-1.51408264080783	3.93297939302668e-05	8.22529232258771e-05
CLSPN	0.558033333333333	1.50997179487179	1.43609839426008	1.57025889670088e-12	1.23768991339017e-11
KCNA3	1.17015384615385	0.270458974358974	-2.11321654597941	7.01797642092484e-14	7.66473111069635e-13
ANKRD35	0.956771794871795	0.313535897435897	-1.6095442303629	2.90954649437388e-14	3.42383957190053e-13
STRIP2	0.257984615384615	1.2751641025641	2.30532598150578	1.85916568158487e-16	4.37558570975819e-15
SLC4A4	33.0051615384615	1.06427692307692	-4.95474616749048	1.39618544438552e-21	2.91628234696025e-19
MEI1	1.12660769230769	0.426341025641026	-1.40190543350144	1.48591910262501e-08	5.16210149789271e-08
SYNPO2	26.9662461538462	3.30845641025641	-3.02692452773673	2.00517883463338e-10	1.00923308213023e-09
MASTL	1.73872051282051	3.55454615384615	1.0316393194815	1.48454705519512e-09	6.09503225855294e-09
ANO5	1.58790512820513	0.21624358974359	-2.87639544735575	4.316503823808e-13	3.8988529132882e-12
SCUBE3	0.277433333333333	0.811	1.54756077802253	8.69771521009861e-05	0.000173228630704109
KIF20B	1.74225641025641	3.49432564102564	1.00405709829758	1.86641404000326e-07	5.4524088476319e-07
DYNC1I1	1.10773846153846	0.288476923076923	-1.94108948030374	7.44659991799778e-06	1.70689553675916e-05
MEIS1	2.18709743589744	0.754738461538462	-1.53496879328771	1.08900230293601e-08	3.88829668420101e-08
INHBA	0.125625641025641	4.83223076923077	5.26548649100286	4.18717505046252e-14	4.79230788309786e-13
LOXL4	1.59761025641026	0.51528717948718	-1.63246689647513	2.12223888541165e-07	6.14603323660809e-07
NOM1	2.31595128205128	4.93933846153846	1.09271292548071	4.15648080965791e-16	8.90446081145944e-15
IL16	2.00674871794872	0.624625641025641	-1.68379627726188	1.21526707315104e-15	2.18356051530687e-14
PLCG1	4.77480512820513	11.7143666666667	1.29476519802959	2.23839961743177e-09	8.86342597329026e-09
ADAMTSL4	2.36114615384615	0.940502564102564	-1.32798356437905	9.23118249208471e-10	3.94509103434106e-09
ITIH5	4.98840256410256	1.61917179487179	-1.62332183099138	9.10652666102958e-13	7.42292978077094e-12
SLCO2A1	20.7431846153846	5.67244102564103	-1.87059579226172	1.63419765958003e-15	2.84452530120649e-14
LGR4	26.1827974358974	10.7485179487179	-1.2844814980717	1.12773425548351e-16	2.89914452448145e-15
UTP4	5.25739743589744	14.1365307692308	1.42700740786695	9.685901664006e-14	1.03090074398433e-12
KIFC3	0.858425641025641	1.81141538461538	1.07735234085464	1.03647790936295e-07	3.13759888866936e-07
WDR35	0.947482051282051	2.12154615384615	1.16294554571309	3.74260515339336e-08	1.21434819637287e-07
PCDHGC3	3.09340512820513	1.47744358974359	-1.06609274061259	1.03054590302412e-08	3.68745653951457e-08
CBX8	1.28042307692308	4.4219	1.78804581562543	7.3483444441343e-23	2.45581671322968e-20
GPSM2	1.18861025641026	3.47795641025641	1.54896411624711	8.17102538095984e-12	5.39675233659442e-11
TIMELESS	4.52894871794872	9.56617692307692	1.07876627010733	1.11709812840671e-11	7.26331117730588e-11
ANPEP	377.014584615385	26.0309205128205	-3.85632209974003	2.52814345477208e-15	4.14169383620014e-14
UGT2B15	17.8509974358974	2.19478717948718	-3.02385172923881	5.53665741302923e-07	1.49947399305865e-06
CD22	2.58362820512821	0.376364102564103	-2.77919753898825	4.00173037856466e-10	1.83202505824152e-09
KIF18B	1.54531025641026	6.04586153846154	1.96805141766137	5.02626759978786e-20	4.19944657962276e-18
SI	22.3708102564103	2.05321538461538	-3.4456606299945	1.65496981019673e-11	1.03964456873637e-10
ENPP2	7.12554358974359	2.53666153846154	-1.49006904152093	5.12847542872755e-15	7.65150217982476e-14
PDE6A	1.61073846153846	0.128046153846154	-3.65298643599453	2.64398372940048e-12	1.93776175957377e-11
SCARA5	22.6025717948718	0.906779487179487	-4.63959137098656	7.3483444441343e-23	2.45581671322968e-20
PROX1	1.26398717948718	4.64750769230769	1.87847542256088	7.44659991799778e-06	1.70689553675916e-05
ADAM19	3.31079487179487	7.56881282051282	1.19288940121846	4.32730133009987e-05	8.97136541265122e-05
MTUS1	9.53494615384615	4.46805128205128	-1.09357904686596	5.12847542872755e-15	7.65150217982476e-14
DDR2	7.31057179487179	2.69024615384615	-1.4422460672414	3.31115700811291e-09	1.28673101408295e-08
THRB	3.10928461538462	0.578892307692308	-2.42521579176193	4.46045029491408e-15	6.90130781740873e-14
AXDND1	0.820074358974359	0.348423076923077	-1.23491454943771	4.32730133009987e-05	8.97136541265122e-05
DZIP1	1.121	0.555238461538462	-1.01360686572527	1.9882116206479e-06	4.94390121741464e-06
TESPA1	0.81125641025641	0.273087179487179	-1.57079638673893	4.65467376818639e-13	4.18169885303197e-12
FOXN3	8.10941025641026	3.80381282051282	-1.0921507453699	1.14323883091282e-13	1.19397005403458e-12
B4GALNT4	0.467115384615385	3.50098461538462	2.90590985532712	0.0177582834639542	0.0248111134350062
SPARCL1	87.8888179487179	27.8900666666667	-1.65592824076249	5.52528172236051e-12	3.78391219592804e-11
ZBTB33	4.33954102564103	8.76558205128205	1.01430742868817	4.00173037856466e-10	1.83202505824152e-09
TUSC3	2.98717692307692	1.4398358974359	-1.05287829481913	3.08167220587468e-05	6.52658334095892e-05
TSHZ1	7.28331794871795	3.55449743589744	-1.03495023231348	4.78750267479676e-10	2.15631185164027e-09
DHX37	3.9566717948718	8.1641	1.04500645467551	3.02507679095899e-16	6.73987109025663e-15
DNMT1	3.86883076923077	8.83305641025641	1.19101510130218	2.91798363566596e-15	4.68841409153637e-14
ADA2	8.60325128205128	3.68737435897436	-1.22228808351989	7.20646926702332e-10	3.13594014197812e-09
PIK3CD	3.21260512820513	1.58921538461538	-1.01542900053267	7.42088903867105e-08	2.30061328081991e-07
CTNNBL1	9.80579743589744	19.7690153846154	1.01153415355417	4.26153833392137e-14	4.84423847345756e-13
ADAMTSL2	0.805058974358974	2.17128974358974	1.43138588005526	4.0117653728844e-08	1.28669096700381e-07
MACC1	1.53098717948718	8.25022307692308	2.42997092703155	2.52814345477208e-15	4.14169383620014e-14
FZD3	0.460884615384615	1.25707179487179	1.44758953291154	8.88694150204443e-09	3.24237538207778e-08
ITGA11	0.83165641025641	3.49105384615385	2.06960308634681	2.91564504533538e-07	8.28578719516228e-07
DNA2	0.982794871794872	2.60938974358974	1.40875020914454	2.83994356479603e-10	1.39165562955254e-09
LZTS3	1.77456153846154	9.09058205128205	2.35691006495358	4.15648080965791e-16	8.90446081145944e-15
BRIP1	0.524266666666667	1.15371794871795	1.13791784304228	2.23839961743177e-09	8.86342597329026e-09
INPP5D	3.92992051282051	9.15991794871795	1.22083454262566	1.82399942036923e-11	1.141536715894e-10
HCFC2	2.54400769230769	1.2009	-1.08298701134187	3.87581953814409e-15	6.10990042286677e-14
NEDD4L	4.30210769230769	1.80002051282051	-1.2570302919781	1.17353060772825e-19	8.52595498049524e-18
ENOX2	2.84635641025641	6.31228717948718	1.14904652057848	7.49076528107137e-11	4.14472476313585e-10
ENC1	5.21681794871795	23.2190051282051	2.15406416430156	1.43292716660619e-20	1.71030092528496e-18
DENND5B	1.87904871794872	0.86934358974359	-1.11200408219464	5.61080189831317e-10	2.49352392874503e-09
MYBBP1A	7.06791794871795	16.3374615384615	1.2088266427532	1.94578226056421e-12	1.46459556639766e-11
C20orf194	2.00410512820513	0.718579487179487	-1.47973853178794	2.43610260428061e-11	1.48566695319449e-10
ARNTL2	0.760705128205128	3.66665384615385	2.26905483756364	6.83102099526725e-19	4.07665574396128e-17
ZNF749	0.564279487179487	1.33434615384615	1.24165116615015	1.08329293795428e-18	6.03394166440534e-17
WDR62	0.506274358974359	1.87291282051282	1.88729242348414	3.22004453541965e-18	1.34517360467156e-16
MIER3	21.5321076923077	5.68165384615385	-1.9221067027375	1.30778486072258e-17	4.37061700453486e-16
FADS2	1.36644358974359	5.09150769230769	1.89766702603798	6.69516639310446e-06	1.55168142064876e-05
HHIP	1.12963076923077	0.233953846153846	-2.27155543920865	8.99727546084138e-16	1.65213706539186e-14
PRX	0.883646153846154	0.412758974358974	-1.09816919117698	1.48454705519512e-09	6.09503225855294e-09
PUS7	2.46892307692308	9.56704358974359	1.95419128378169	3.97211084755458e-17	1.18524950468995e-15
OLFM1	2.58999743589744	0.862707692307692	-1.58600694474619	5.52528172236051e-12	3.78391219592804e-11
IQGAP3	2.86904871794872	12.2625769230769	2.09561781534685	6.72373516638289e-20	5.35017212525038e-18
NEFL	1.67980769230769	0.111471794871795	-3.91354545607512	3.21142868536921e-13	2.99793147109047e-12
SHROOM4	0.690725641025641	3.40039230769231	2.29951651628216	1.59704078867767e-10	8.18605876650425e-10
CDH19	1.22744358974359	0.0825025641025641	-3.89507395549175	4.19696446286279e-13	3.81148240078463e-12
SP140	1.09564615384615	0.445617948717949	-1.29790269742349	1.5369720760881e-07	4.5295949543972e-07
ITGB3	2.22943333333333	1.02941794871795	-1.11484821702965	0.000563792365159543	0.000992726071845729
MAN1A1	29.9937794871795	11.7083512820513	-1.35712539002699	5.6816532137402e-16	1.13024315716189e-14
NUP155	2.73147435897436	5.89338974358974	1.10941779796346	4.23329517891017e-11	2.47793802646615e-10
SRPK1	7.12071538461538	14.3467512820513	1.01062999170064	1.40837207596999e-10	7.28603634348561e-10
TEX10	2.40217948717949	5.34925641025641	1.15499440817663	1.28946422040268e-13	1.3218985964987e-12
CYP4F12	10.9507153846154	5.01648461538462	-1.12627648986463	7.65606668924224e-09	2.81171152477446e-08
KLHL6	1.64929743589744	0.596	-1.46846736345978	1.38171990755138e-08	4.85053354100495e-08
PIWIL1	0.0469128205128205	1.26630512820513	4.75449902567947	1.30004122342892e-10	6.78865276359289e-10
ADAMDEC1	124.659351282051	12.1214871794872	-3.36235249185391	6.74464855467089e-17	1.84759143194345e-15
CEL	0.288933333333333	24.4075307692308	6.40044588678496	6.76105101475498e-15	9.41476353804631e-14
SEMA6A	10.4643205128205	2.13686666666667	-2.2919098385168	1.99874968880453e-20	2.08744420624523e-18
PDE2A	2.64755641025641	0.584907692307692	-2.17838055572037	7.72825017772383e-16	1.48435701689385e-14
APBA1	1.13311025641026	0.47985641025641	-1.23961357736297	2.00517883463338e-10	1.00923308213023e-09
ZNF572	0.581346153846154	1.29043076923077	1.15038338814803	1.03054590302412e-08	3.68745653951457e-08
CPQ	11.7154307692308	5.59014871794872	-1.06745143265199	1.01653193654643e-12	8.20591722690379e-12
HK2	64.9177128205128	26.3640923076923	-1.30003784491755	7.20646926702332e-10	3.13594014197812e-09
KIF4A	3.11102307692308	9.09740512820513	1.5480660045544	3.02507679095899e-16	6.73987109025663e-15
MCM10	0.791274358974359	2.93076666666667	1.88902819930152	2.18818971464054e-15	3.73108674812688e-14
HROB	0.922720512820513	3.02668205128205	1.71377149560068	8.01834444551714e-17	2.16107315620309e-15
COL28A1	1.27853333333333	0.409576923076923	-1.64228343783773	1.28823456044545e-10	6.74808761913588e-10
JAG2	1.9137	10.0656282051282	2.39500062553179	3.96538711238819e-18	1.54096787553504e-16
LDB3	3.22386153846154	0.314935897435897	-3.35565966781371	4.98796021710792e-12	3.47286730116139e-11
CEP83	1.07106666666667	2.38754871794872	1.15648189074524	2.12970072570394e-08	7.21851909259895e-08
ZC3H12C	3.06243333333333	1.00426153846154	-1.60854340084579	2.10375753091121e-18	9.5010238760882e-17
RASGRP2	1.66850512820513	0.599723076923077	-1.47618772782045	2.43610260428061e-11	1.48566695319449e-10
CD180	1.86062564102564	0.644441025641026	-1.52966756827993	9.83871929371069e-11	5.28633438578475e-10
SLC12A2	19.389	53.883717948718	1.47461100199796	8.98710675977221e-11	4.89167928194768e-10
FCN1	1.42236666666667	0.518041025641026	-1.45715515988382	0.000757730454117998	0.00131618252477253
EBF1	1.23993333333333	0.454069230769231	-1.44927837087132	4.30043104533323e-11	2.47793802646615e-10
MYOM1	2.68874102564103	0.383725641025641	-2.8087837283384	1.85916568158487e-16	4.37558570975819e-15
RTL5	1.48237179487179	0.520323076923077	-1.51042773752149	4.50088242023306e-12	3.16007332949977e-11
TUB	0.849548717948718	0.256228205128205	-1.72926738847961	6.52643664096389e-13	5.59265416771829e-12
